"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 13 16:15:25 GMT 2021","Wed Oct 13 16:15:33 GMT 2021","8115","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Wed Oct 13 16:04:51 GMT 2021","Wed Oct 13 16:05:00 GMT 2021","9066","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Wed Oct 13 16:07:30 GMT 2021","Wed Oct 13 16:07:44 GMT 2021","14194","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Oct 13 16:09:38 GMT 2021","Wed Oct 13 16:09:46 GMT 2021","8218","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"skipped","Wed Oct 13 16:17:57 GMT 2021","Wed Oct 13 16:17:57 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"skipped","Wed Oct 13 16:17:57 GMT 2021","Wed Oct 13 16:17:57 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Oct 13 16:02:36 GMT 2021","Wed Oct 13 16:02:46 GMT 2021","9093","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Wed Oct 13 16:10:00 GMT 2021","Wed Oct 13 16:11:04 GMT 2021","63856","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Oct 13 16:04:30 GMT 2021","Wed Oct 13 16:04:34 GMT 2021","4128","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Wed Oct 13 16:09:27 GMT 2021","Wed Oct 13 16:09:38 GMT 2021","10900","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"failed","Wed Oct 13 16:18:53 GMT 2021","Wed Oct 13 16:19:11 GMT 2021","17579","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Wed Oct 13 16:06:34 GMT 2021","Wed Oct 13 16:07:15 GMT 2021","41197","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Oct 13 16:14:19 GMT 2021","Wed Oct 13 16:14:58 GMT 2021","39715","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
