"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 27 12:24:29 GMT 2021","Mon Sep 27 12:24:38 GMT 2021","8806","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Mon Sep 27 12:28:16 GMT 2021","Mon Sep 27 12:28:37 GMT 2021","20528","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Mon Sep 27 12:28:53 GMT 2021","Mon Sep 27 12:29:02 GMT 2021","8442","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Mon Sep 27 12:25:29 GMT 2021","Mon Sep 27 12:25:41 GMT 2021","11720","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Mon Sep 27 12:26:13 GMT 2021","Mon Sep 27 12:26:19 GMT 2021","6801","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Mon Sep 27 12:27:18 GMT 2021","Mon Sep 27 12:27:27 GMT 2021","8510","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Mon Sep 27 12:27:59 GMT 2021","Mon Sep 27 12:28:16 GMT 2021","16737","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Mon Sep 27 12:24:21 GMT 2021","Mon Sep 27 12:24:29 GMT 2021","7927","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Mon Sep 27 12:25:21 GMT 2021","Mon Sep 27 12:25:29 GMT 2021","8102","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Mon Sep 27 12:25:12 GMT 2021","Mon Sep 27 12:25:21 GMT 2021","9300","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Sep 27 12:22:58 GMT 2021","Mon Sep 27 12:23:20 GMT 2021","21888","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Mon Sep 27 12:29:02 GMT 2021","Mon Sep 27 12:29:27 GMT 2021","25278","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Mon Sep 27 12:24:02 GMT 2021","Mon Sep 27 12:24:06 GMT 2021","3558","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Mon Sep 27 12:23:43 GMT 2021","Mon Sep 27 12:23:53 GMT 2021","10492","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Mon Sep 27 12:24:06 GMT 2021","Mon Sep 27 12:24:21 GMT 2021","15567","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Sep 27 12:25:49 GMT 2021","Mon Sep 27 12:26:01 GMT 2021","12346","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
