"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 27 14:00:27 GMT 2021","Mon Sep 27 14:00:43 GMT 2021","16257","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Mon Sep 27 13:55:15 GMT 2021","Mon Sep 27 13:55:32 GMT 2021","16656","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Mon Sep 27 14:02:31 GMT 2021","Mon Sep 27 14:02:38 GMT 2021","7381","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Mon Sep 27 14:01:56 GMT 2021","Mon Sep 27 14:02:24 GMT 2021","27876","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Mon Sep 27 13:55:32 GMT 2021","Mon Sep 27 13:55:54 GMT 2021","22220","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Mon Sep 27 13:57:14 GMT 2021","Mon Sep 27 13:57:26 GMT 2021","11939","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Mon Sep 27 13:57:59 GMT 2021","Mon Sep 27 13:58:07 GMT 2021","8261","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Mon Sep 27 13:59:59 GMT 2021","Mon Sep 27 14:00:07 GMT 2021","8256","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Mon Sep 27 13:57:49 GMT 2021","Mon Sep 27 13:57:59 GMT 2021","9844","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Sep 27 13:56:27 GMT 2021","Mon Sep 27 13:56:36 GMT 2021","8807","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"skipped","Mon Sep 27 14:02:24 GMT 2021","Mon Sep 27 14:02:31 GMT 2021","6567","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Mon Sep 27 13:56:17 GMT 2021","Mon Sep 27 13:56:27 GMT 2021","10335","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Mon Sep 27 13:59:09 GMT 2021","Mon Sep 27 13:59:45 GMT 2021","36181","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Mon Sep 27 13:56:36 GMT 2021","Mon Sep 27 13:56:39 GMT 2021","3458","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Mon Sep 27 13:56:39 GMT 2021","Mon Sep 27 13:56:57 GMT 2021","17561","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Sep 27 14:01:04 GMT 2021","Mon Sep 27 14:01:28 GMT 2021","23878","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Mon Sep 27 13:58:44 GMT 2021","Mon Sep 27 13:58:52 GMT 2021","8441","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Mon Sep 27 13:54:50 GMT 2021","Mon Sep 27 13:55:07 GMT 2021","16227","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Mon Sep 27 14:00:07 GMT 2021","Mon Sep 27 14:00:27 GMT 2021","19895","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Mon Sep 27 14:00:43 GMT 2021","Mon Sep 27 14:01:04 GMT 2021","20296","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Mon Sep 27 13:55:07 GMT 2021","Mon Sep 27 13:55:15 GMT 2021","8912","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Mon Sep 27 13:57:38 GMT 2021","Mon Sep 27 13:57:49 GMT 2021","10879","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
