"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 13 08:17:31 GMT 2021","Wed Oct 13 08:17:31 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > Actions >","","","Split stake",""
"passed","Wed Oct 13 08:12:52 GMT 2021","Wed Oct 13 08:13:06 GMT 2021","13673","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Oct 13 08:11:44 GMT 2021","Wed Oct 13 08:11:48 GMT 2021","4102","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Wed Oct 13 08:11:20 GMT 2021","Wed Oct 13 08:11:32 GMT 2021","12555","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Wed Oct 13 08:12:12 GMT 2021","Wed Oct 13 08:12:23 GMT 2021","10368","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"failed","Wed Oct 13 08:17:31 GMT 2021","Wed Oct 13 08:17:31 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > Actions >","","","Use max",""
"skipped","Wed Oct 13 08:17:06 GMT 2021","Wed Oct 13 08:17:31 GMT 2021","24899","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Wed Oct 13 08:17:31 GMT 2021","Wed Oct 13 08:17:31 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Wed Oct 13 08:14:37 GMT 2021","Wed Oct 13 08:14:48 GMT 2021","10724","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Wed Oct 13 08:09:34 GMT 2021","Wed Oct 13 08:09:54 GMT 2021","19968","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Wed Oct 13 08:14:48 GMT 2021","Wed Oct 13 08:15:03 GMT 2021","15122","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Oct 13 08:15:33 GMT 2021","Wed Oct 13 08:15:50 GMT 2021","17259","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Wed Oct 13 08:17:31 GMT 2021","Wed Oct 13 08:17:31 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"passed","Wed Oct 13 08:15:03 GMT 2021","Wed Oct 13 08:15:15 GMT 2021","11807","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"skipped","Wed Oct 13 08:17:31 GMT 2021","Wed Oct 13 08:17:31 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > Actions >","","","Create staking account",""
"passed","Wed Oct 13 08:10:02 GMT 2021","Wed Oct 13 08:10:23 GMT 2021","21359","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Wed Oct 13 08:16:58 GMT 2021","Wed Oct 13 08:17:06 GMT 2021","8219","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
