"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Oct 13 11:21:47 GMT 2021","Wed Oct 13 11:22:01 GMT 2021","14228","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Oct 13 11:20:14 GMT 2021","Wed Oct 13 11:20:58 GMT 2021","43594","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:39 GMT 2021","22187","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"failed","Wed Oct 13 11:29:29 GMT 2021","Wed Oct 13 11:30:06 GMT 2021","36789","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Oct 13 11:27:51 GMT 2021","Wed Oct 13 11:28:04 GMT 2021","13066","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Wed Oct 13 11:23:06 GMT 2021","Wed Oct 13 11:23:18 GMT 2021","12640","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Oct 13 11:19:39 GMT 2021","Wed Oct 13 11:19:50 GMT 2021","11266","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Oct 13 11:26:38 GMT 2021","Wed Oct 13 11:26:49 GMT 2021","11153","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Wed Oct 13 11:21:31 GMT 2021","Wed Oct 13 11:21:47 GMT 2021","16120","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"skipped","Wed Oct 13 11:19:16 GMT 2021","Wed Oct 13 11:19:16 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
