"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 05 11:27:11 GMT 2021","Tue Oct 05 11:27:14 GMT 2021","3833","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Tue Oct 05 11:28:29 GMT 2021","Tue Oct 05 11:28:38 GMT 2021","8584","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Tue Oct 05 11:28:09 GMT 2021","Tue Oct 05 11:28:20 GMT 2021","10619","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Tue Oct 05 11:34:25 GMT 2021","Tue Oct 05 11:34:46 GMT 2021","20742","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Tue Oct 05 11:29:39 GMT 2021","Tue Oct 05 11:30:15 GMT 2021","36205","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Tue Oct 05 11:34:46 GMT 2021","Tue Oct 05 11:35:03 GMT 2021","16929","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Tue Oct 05 11:36:10 GMT 2021","Tue Oct 05 11:36:19 GMT 2021","9241","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Tue Oct 05 11:27:48 GMT 2021","Tue Oct 05 11:27:57 GMT 2021","9060","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Tue Oct 05 11:29:23 GMT 2021","Tue Oct 05 11:29:30 GMT 2021","7207","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Tue Oct 05 11:25:27 GMT 2021","Tue Oct 05 11:25:43 GMT 2021","15793","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
