"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 29 15:12:27 GMT 2021","Wed Sep 29 15:12:50 GMT 2021","22642","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Wed Sep 29 15:07:31 GMT 2021","Wed Sep 29 15:07:41 GMT 2021","9945","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Sep 29 15:06:50 GMT 2021","Wed Sep 29 15:06:54 GMT 2021","3873","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Wed Sep 29 15:06:54 GMT 2021","Wed Sep 29 15:07:12 GMT 2021","17759","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Wed Sep 29 15:05:22 GMT 2021","Wed Sep 29 15:05:40 GMT 2021","17533","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Wed Sep 29 15:06:27 GMT 2021","Wed Sep 29 15:06:40 GMT 2021","12889","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Wed Sep 29 15:07:12 GMT 2021","Wed Sep 29 15:07:21 GMT 2021","9097","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Wed Sep 29 15:08:30 GMT 2021","Wed Sep 29 15:08:42 GMT 2021","12299","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Wed Sep 29 15:09:24 GMT 2021","Wed Sep 29 15:09:34 GMT 2021","10312","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Wed Sep 29 15:07:21 GMT 2021","Wed Sep 29 15:07:31 GMT 2021","9587","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Wed Sep 29 15:14:28 GMT 2021","Wed Sep 29 15:14:40 GMT 2021","11868","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Sep 29 15:09:35 GMT 2021","Wed Sep 29 15:10:12 GMT 2021","37044","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Sep 29 15:08:42 GMT 2021","Wed Sep 29 15:08:51 GMT 2021","8854","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Wed Sep 29 15:08:51 GMT 2021","Wed Sep 29 15:09:07 GMT 2021","16738","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Sep 29 15:13:08 GMT 2021","Wed Sep 29 15:13:28 GMT 2021","20016","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Wed Sep 29 15:05:40 GMT 2021","Wed Sep 29 15:06:02 GMT 2021","22421","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Wed Sep 29 15:09:17 GMT 2021","Wed Sep 29 15:09:24 GMT 2021","7546","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Sep 29 15:05:15 GMT 2021","Wed Sep 29 15:05:22 GMT 2021","7480","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Wed Sep 29 15:14:05 GMT 2021","Wed Sep 29 15:14:28 GMT 2021","22756","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Wed Sep 29 15:06:40 GMT 2021","Wed Sep 29 15:06:50 GMT 2021","10381","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Wed Sep 29 15:13:28 GMT 2021","Wed Sep 29 15:14:05 GMT 2021","37389","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Wed Sep 29 15:08:07 GMT 2021","Wed Sep 29 15:08:17 GMT 2021","9744","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"skipped","Wed Sep 29 15:11:46 GMT 2021","Wed Sep 29 15:11:54 GMT 2021","7112","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Wed Sep 29 15:11:13 GMT 2021","Wed Sep 29 15:11:40 GMT 2021","26327","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Sep 29 15:08:17 GMT 2021","Wed Sep 29 15:08:29 GMT 2021","12912","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
