"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 03 21:47:21 GMT 2021","Sun Oct 03 21:47:32 GMT 2021","11012","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Sun Oct 03 21:44:37 GMT 2021","Sun Oct 03 21:45:01 GMT 2021","23835","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Sun Oct 03 21:48:09 GMT 2021","Sun Oct 03 21:48:25 GMT 2021","16240","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Sun Oct 03 21:50:48 GMT 2021","Sun Oct 03 21:51:09 GMT 2021","21148","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"skipped","Sun Oct 03 21:43:51 GMT 2021","Sun Oct 03 21:43:51 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Sun Oct 03 21:49:55 GMT 2021","Sun Oct 03 21:50:12 GMT 2021","17115","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Sun Oct 03 21:44:18 GMT 2021","Sun Oct 03 21:44:37 GMT 2021","18426","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Sun Oct 03 21:43:51 GMT 2021","Sun Oct 03 21:43:51 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Sun Oct 03 21:45:52 GMT 2021","Sun Oct 03 21:45:57 GMT 2021","4762","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Sun Oct 03 21:43:52 GMT 2021","Sun Oct 03 21:44:09 GMT 2021","17437","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Sun Oct 03 21:47:07 GMT 2021","Sun Oct 03 21:47:21 GMT 2021","13621","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"failed","Sun Oct 03 21:52:47 GMT 2021","Sun Oct 03 21:53:25 GMT 2021","37729","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Sun Oct 03 21:47:59 GMT 2021","Sun Oct 03 21:48:09 GMT 2021","10296","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Sun Oct 03 21:45:57 GMT 2021","Sun Oct 03 21:46:19 GMT 2021","21687","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Sun Oct 03 21:48:25 GMT 2021","Sun Oct 03 21:48:45 GMT 2021","20270","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Sun Oct 03 21:52:08 GMT 2021","Sun Oct 03 21:52:35 GMT 2021","26768","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Sun Oct 03 21:51:09 GMT 2021","Sun Oct 03 21:51:35 GMT 2021","26352","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Sun Oct 03 21:45:01 GMT 2021","Sun Oct 03 21:45:16 GMT 2021","15801","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Sun Oct 03 21:45:40 GMT 2021","Sun Oct 03 21:45:52 GMT 2021","12575","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Sun Oct 03 21:46:51 GMT 2021","Sun Oct 03 21:47:07 GMT 2021","15916","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Sun Oct 03 21:46:39 GMT 2021","Sun Oct 03 21:46:51 GMT 2021","11819","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Sun Oct 03 21:52:35 GMT 2021","Sun Oct 03 21:52:47 GMT 2021","12072","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Sun Oct 03 21:46:19 GMT 2021","Sun Oct 03 21:46:29 GMT 2021","10308","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
