"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 13 10:59:41 GMT 2021","Wed Oct 13 11:00:37 GMT 2021","56197","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Oct 13 10:57:29 GMT 2021","Wed Oct 13 10:57:39 GMT 2021","9225","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Wed Oct 13 10:56:11 GMT 2021","Wed Oct 13 10:56:19 GMT 2021","8572","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Wed Oct 13 11:04:32 GMT 2021","Wed Oct 13 11:05:01 GMT 2021","28724","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"skipped","Wed Oct 13 11:02:49 GMT 2021","Wed Oct 13 11:03:00 GMT 2021","10941","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Wed Oct 13 11:02:16 GMT 2021","Wed Oct 13 11:02:42 GMT 2021","26020","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Oct 13 11:04:15 GMT 2021","Wed Oct 13 11:04:32 GMT 2021","17149","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Wed Oct 13 10:56:42 GMT 2021","Wed Oct 13 10:56:46 GMT 2021","3928","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Wed Oct 13 10:55:31 GMT 2021","Wed Oct 13 10:55:55 GMT 2021","24226","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"failed","Wed Oct 13 11:05:01 GMT 2021","Wed Oct 13 11:05:18 GMT 2021","16897","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Wed Oct 13 10:58:50 GMT 2021","Wed Oct 13 10:58:59 GMT 2021","9073","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Wed Oct 13 10:55:55 GMT 2021","Wed Oct 13 10:56:11 GMT 2021","15440","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Oct 13 10:57:39 GMT 2021","Wed Oct 13 10:57:51 GMT 2021","12373","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Oct 13 10:58:08 GMT 2021","Wed Oct 13 10:58:19 GMT 2021","11279","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Oct 13 10:58:29 GMT 2021","Wed Oct 13 10:58:37 GMT 2021","8796","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Oct 13 10:58:37 GMT 2021","Wed Oct 13 10:58:50 GMT 2021","12924","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"skipped","Wed Oct 13 11:02:15 GMT 2021","Wed Oct 13 11:02:15 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Oct 13 10:56:19 GMT 2021","Wed Oct 13 10:56:32 GMT 2021","12566","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Wed Oct 13 11:03:00 GMT 2021","Wed Oct 13 11:03:16 GMT 2021","16192","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Oct 13 10:57:21 GMT 2021","Wed Oct 13 10:57:29 GMT 2021","8174","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Wed Oct 13 10:59:13 GMT 2021","Wed Oct 13 10:59:24 GMT 2021","10588","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Wed Oct 13 10:55:13 GMT 2021","Wed Oct 13 10:55:31 GMT 2021","17541","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Wed Oct 13 10:56:46 GMT 2021","Wed Oct 13 10:57:21 GMT 2021","35176","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Wed Oct 13 10:56:32 GMT 2021","Wed Oct 13 10:56:42 GMT 2021","10263","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Wed Oct 13 10:55:06 GMT 2021","Wed Oct 13 10:55:13 GMT 2021","7707","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Wed Oct 13 10:54:49 GMT 2021","Wed Oct 13 10:55:06 GMT 2021","17048","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Wed Oct 13 11:03:47 GMT 2021","Wed Oct 13 11:04:15 GMT 2021","28039","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Wed Oct 13 10:59:24 GMT 2021","Wed Oct 13 10:59:31 GMT 2021","7550","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Oct 13 10:59:31 GMT 2021","Wed Oct 13 10:59:41 GMT 2021","10067","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Wed Oct 13 11:02:42 GMT 2021","Wed Oct 13 11:02:49 GMT 2021","6873","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"skipped","Wed Oct 13 11:02:15 GMT 2021","Wed Oct 13 11:02:15 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Wed Oct 13 10:58:59 GMT 2021","Wed Oct 13 10:59:13 GMT 2021","13558","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
