"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 03 22:30:36 GMT 2021","Sun Oct 03 22:30:39 GMT 2021","3514","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Sun Oct 03 22:30:08 GMT 2021","Sun Oct 03 22:30:16 GMT 2021","8203","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Sun Oct 03 22:32:01 GMT 2021","Sun Oct 03 22:32:14 GMT 2021","13515","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Sun Oct 03 22:31:23 GMT 2021","Sun Oct 03 22:31:35 GMT 2021","12391","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Sun Oct 03 22:30:26 GMT 2021","Sun Oct 03 22:30:36 GMT 2021","9733","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Sun Oct 03 22:29:06 GMT 2021","Sun Oct 03 22:29:13 GMT 2021","7304","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Sun Oct 03 22:30:39 GMT 2021","Sun Oct 03 22:30:55 GMT 2021","16080","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"skipped","Sun Oct 03 22:28:49 GMT 2021","Sun Oct 03 22:28:49 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Sun Oct 03 22:31:35 GMT 2021","Sun Oct 03 22:31:47 GMT 2021","11620","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Sun Oct 03 22:29:30 GMT 2021","Sun Oct 03 22:29:53 GMT 2021","22261","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Sun Oct 03 22:28:49 GMT 2021","Sun Oct 03 22:28:49 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Sun Oct 03 22:28:49 GMT 2021","Sun Oct 03 22:28:49 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"skipped","Sun Oct 03 22:28:49 GMT 2021","Sun Oct 03 22:28:49 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
