"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 13 10:20:39 GMT 2021","Wed Oct 13 10:21:04 GMT 2021","25433","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Oct 13 10:12:34 GMT 2021","Wed Oct 13 10:13:12 GMT 2021","37913","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Oct 13 10:08:03 GMT 2021","Wed Oct 13 10:08:53 GMT 2021","50470","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Wed Oct 13 10:20:38 GMT 2021","Wed Oct 13 10:20:38 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Wed Oct 13 10:16:49 GMT 2021","Wed Oct 13 10:17:16 GMT 2021","27077","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Oct 13 10:08:53 GMT 2021","Wed Oct 13 10:09:12 GMT 2021","18259","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Oct 13 10:11:47 GMT 2021","Wed Oct 13 10:12:02 GMT 2021","15637","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Oct 13 10:11:13 GMT 2021","Wed Oct 13 10:11:23 GMT 2021","9460","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"skipped","Wed Oct 13 10:20:38 GMT 2021","Wed Oct 13 10:20:38 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Oct 13 10:09:32 GMT 2021","Wed Oct 13 10:09:44 GMT 2021","12097","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Wed Oct 13 10:10:49 GMT 2021","Wed Oct 13 10:11:03 GMT 2021","13731","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Oct 13 10:09:44 GMT 2021","Wed Oct 13 10:09:48 GMT 2021","3869","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"skipped","Wed Oct 13 10:20:38 GMT 2021","Wed Oct 13 10:20:38 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"skipped","Wed Oct 13 10:20:38 GMT 2021","Wed Oct 13 10:20:38 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Wed Oct 13 10:07:41 GMT 2021","Wed Oct 13 10:08:03 GMT 2021","21630","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
