"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 01 12:28:31 GMT 2021","Fri Oct 01 12:28:42 GMT 2021","10998","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Fri Oct 01 12:20:53 GMT 2021","Fri Oct 01 12:21:10 GMT 2021","16981","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Fri Oct 01 12:27:15 GMT 2021","Fri Oct 01 12:27:37 GMT 2021","21836","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Fri Oct 01 12:19:54 GMT 2021","Fri Oct 01 12:20:06 GMT 2021","11543","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Fri Oct 01 12:19:36 GMT 2021","Fri Oct 01 12:19:45 GMT 2021","8959","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Fri Oct 01 12:18:42 GMT 2021","Fri Oct 01 12:18:51 GMT 2021","8340","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Fri Oct 01 12:17:22 GMT 2021","Fri Oct 01 12:17:39 GMT 2021","16815","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Fri Oct 01 12:19:01 GMT 2021","Fri Oct 01 12:19:11 GMT 2021","10038","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Fri Oct 01 12:20:21 GMT 2021","Fri Oct 01 12:20:33 GMT 2021","11768","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Fri Oct 01 12:18:04 GMT 2021","Fri Oct 01 12:18:27 GMT 2021","22891","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Fri Oct 01 12:26:47 GMT 2021","Fri Oct 01 12:27:15 GMT 2021","28894","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Fri Oct 01 12:18:51 GMT 2021","Fri Oct 01 12:19:01 GMT 2021","10745","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Fri Oct 01 12:27:37 GMT 2021","Fri Oct 01 12:28:05 GMT 2021","28043","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Fri Oct 01 12:20:43 GMT 2021","Fri Oct 01 12:20:53 GMT 2021","9567","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Fri Oct 01 12:19:11 GMT 2021","Fri Oct 01 12:19:15 GMT 2021","3506","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Fri Oct 01 12:26:23 GMT 2021","Fri Oct 01 12:26:47 GMT 2021","23337","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Fri Oct 01 12:18:27 GMT 2021","Fri Oct 01 12:18:42 GMT 2021","15381","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Fri Oct 01 12:19:15 GMT 2021","Fri Oct 01 12:19:36 GMT 2021","20914","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Fri Oct 01 12:21:10 GMT 2021","Fri Oct 01 12:21:18 GMT 2021","8711","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Fri Oct 01 12:17:39 GMT 2021","Fri Oct 01 12:17:46 GMT 2021","7870","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Fri Oct 01 12:26:14 GMT 2021","Fri Oct 01 12:26:23 GMT 2021","9105","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Fri Oct 01 12:17:46 GMT 2021","Fri Oct 01 12:18:04 GMT 2021","17514","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Fri Oct 01 12:25:43 GMT 2021","Fri Oct 01 12:25:50 GMT 2021","7047","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Fri Oct 01 12:21:51 GMT 2021","Fri Oct 01 12:22:03 GMT 2021","12339","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Fri Oct 01 12:21:33 GMT 2021","Fri Oct 01 12:21:43 GMT 2021","9845","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Fri Oct 01 12:22:03 GMT 2021","Fri Oct 01 12:22:44 GMT 2021","40724","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Fri Oct 01 12:28:05 GMT 2021","Fri Oct 01 12:28:31 GMT 2021","25326","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Fri Oct 01 12:20:06 GMT 2021","Fri Oct 01 12:20:21 GMT 2021","15167","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Fri Oct 01 12:19:45 GMT 2021","Fri Oct 01 12:19:54 GMT 2021","9319","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Fri Oct 01 12:25:57 GMT 2021","Fri Oct 01 12:26:14 GMT 2021","16767","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Fri Oct 01 12:21:18 GMT 2021","Fri Oct 01 12:21:33 GMT 2021","14699","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"skipped","Fri Oct 01 12:25:50 GMT 2021","Fri Oct 01 12:25:57 GMT 2021","7305","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Fri Oct 01 12:20:33 GMT 2021","Fri Oct 01 12:20:43 GMT 2021","10445","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Fri Oct 01 12:25:13 GMT 2021","Fri Oct 01 12:25:43 GMT 2021","29560","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Fri Oct 01 12:21:43 GMT 2021","Fri Oct 01 12:21:51 GMT 2021","7824","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
