"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 05 10:51:17 GMT 2021","Tue Oct 05 10:51:38 GMT 2021","21423","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Tue Oct 05 10:57:48 GMT 2021","Tue Oct 05 10:57:54 GMT 2021","6208","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Tue Oct 05 10:53:33 GMT 2021","Tue Oct 05 10:53:41 GMT 2021","7793","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Tue Oct 05 10:58:42 GMT 2021","Tue Oct 05 10:58:56 GMT 2021","14394","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Tue Oct 05 10:53:24 GMT 2021","Tue Oct 05 10:53:33 GMT 2021","9507","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Tue Oct 05 10:58:56 GMT 2021","Tue Oct 05 10:59:15 GMT 2021","18616","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Tue Oct 05 10:52:44 GMT 2021","Tue Oct 05 10:52:53 GMT 2021","8474","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Tue Oct 05 10:54:36 GMT 2021","Tue Oct 05 10:55:14 GMT 2021","38137","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Tue Oct 05 10:53:52 GMT 2021","Tue Oct 05 10:54:00 GMT 2021","8018","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Tue Oct 05 10:58:08 GMT 2021","Tue Oct 05 10:58:16 GMT 2021","8090","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Tue Oct 05 10:57:18 GMT 2021","Tue Oct 05 10:57:42 GMT 2021","23932","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Tue Oct 05 10:59:15 GMT 2021","Tue Oct 05 10:59:37 GMT 2021","22443","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
