"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 13 08:57:12 GMT 2021","Wed Oct 13 08:57:53 GMT 2021","40885","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Oct 13 08:53:09 GMT 2021","Wed Oct 13 08:53:18 GMT 2021","9227","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"skipped","Wed Oct 13 08:59:05 GMT 2021","Wed Oct 13 08:59:12 GMT 2021","7431","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Wed Oct 13 08:59:36 GMT 2021","Wed Oct 13 08:59:36 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"skipped","Wed Oct 13 08:59:36 GMT 2021","Wed Oct 13 08:59:36 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Wed Oct 13 08:57:01 GMT 2021","Wed Oct 13 08:57:12 GMT 2021","11138","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Wed Oct 13 08:55:09 GMT 2021","Wed Oct 13 08:55:24 GMT 2021","15779","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Wed Oct 13 08:54:57 GMT 2021","Wed Oct 13 08:55:09 GMT 2021","11993","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Oct 13 08:56:41 GMT 2021","Wed Oct 13 08:56:52 GMT 2021","10649","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Wed Oct 13 08:56:26 GMT 2021","Wed Oct 13 08:56:41 GMT 2021","15849","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Oct 13 08:52:22 GMT 2021","Wed Oct 13 08:52:51 GMT 2021","28468","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Wed Oct 13 08:52:02 GMT 2021","Wed Oct 13 08:52:22 GMT 2021","20118","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Wed Oct 13 08:56:16 GMT 2021","Wed Oct 13 08:56:26 GMT 2021","9454","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"skipped","Wed Oct 13 08:58:57 GMT 2021","Wed Oct 13 08:59:05 GMT 2021","7978","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"skipped","Wed Oct 13 08:59:36 GMT 2021","Wed Oct 13 08:59:36 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Wed Oct 13 08:58:30 GMT 2021","Wed Oct 13 08:58:57 GMT 2021","26754","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Oct 13 08:56:52 GMT 2021","Wed Oct 13 08:57:01 GMT 2021","8979","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"failed","Wed Oct 13 08:59:37 GMT 2021","Wed Oct 13 09:00:02 GMT 2021","25132","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Oct 13 08:54:04 GMT 2021","Wed Oct 13 08:54:12 GMT 2021","7731","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Wed Oct 13 08:54:12 GMT 2021","Wed Oct 13 08:54:22 GMT 2021","10309","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
