"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 05 08:39:24 GMT 2021","Tue Oct 05 08:39:33 GMT 2021","9310","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"skipped","Tue Oct 05 08:45:11 GMT 2021","Tue Oct 05 08:45:18 GMT 2021","7270","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Tue Oct 05 08:39:03 GMT 2021","Tue Oct 05 08:39:07 GMT 2021","4509","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Tue Oct 05 08:37:30 GMT 2021","Tue Oct 05 08:37:37 GMT 2021","7601","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Tue Oct 05 08:40:06 GMT 2021","Tue Oct 05 08:40:18 GMT 2021","11841","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Tue Oct 05 08:39:33 GMT 2021","Tue Oct 05 08:39:43 GMT 2021","9554","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Tue Oct 05 08:44:28 GMT 2021","Tue Oct 05 08:44:38 GMT 2021","10558","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Tue Oct 05 08:41:40 GMT 2021","Tue Oct 05 08:42:19 GMT 2021","39114","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"skipped","Tue Oct 05 08:45:03 GMT 2021","Tue Oct 05 08:45:11 GMT 2021","7241","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Tue Oct 05 08:37:12 GMT 2021","Tue Oct 05 08:37:30 GMT 2021","17455","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Tue Oct 05 08:40:59 GMT 2021","Tue Oct 05 08:41:12 GMT 2021","13018","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Tue Oct 05 08:44:05 GMT 2021","Tue Oct 05 08:44:28 GMT 2021","22607","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Tue Oct 05 08:42:42 GMT 2021","Tue Oct 05 08:43:03 GMT 2021","20486","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Tue Oct 05 08:38:18 GMT 2021","Tue Oct 05 08:38:33 GMT 2021","15566","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Tue Oct 05 08:43:21 GMT 2021","Tue Oct 05 08:43:41 GMT 2021","20241","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Tue Oct 05 08:41:12 GMT 2021","Tue Oct 05 08:41:22 GMT 2021","9334","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
