"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 04 13:04:21 GMT 2021","Mon Oct 04 13:04:37 GMT 2021","15569","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Mon Oct 04 13:10:08 GMT 2021","Mon Oct 04 13:10:38 GMT 2021","30029","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Mon Oct 04 13:02:39 GMT 2021","Mon Oct 04 13:02:54 GMT 2021","15393","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Mon Oct 04 13:05:11 GMT 2021","Mon Oct 04 13:05:28 GMT 2021","17439","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Mon Oct 04 13:06:13 GMT 2021","Mon Oct 04 13:06:26 GMT 2021","13292","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Mon Oct 04 13:03:15 GMT 2021","Mon Oct 04 13:03:26 GMT 2021","10649","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Mon Oct 04 13:04:00 GMT 2021","Mon Oct 04 13:04:10 GMT 2021","9825","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Mon Oct 04 13:03:30 GMT 2021","Mon Oct 04 13:03:50 GMT 2021","19429","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Oct 04 13:02:54 GMT 2021","Mon Oct 04 13:03:03 GMT 2021","9392","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Mon Oct 04 13:05:28 GMT 2021","Mon Oct 04 13:05:38 GMT 2021","9930","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Mon Oct 04 13:09:57 GMT 2021","Mon Oct 04 13:10:08 GMT 2021","11361","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Mon Oct 04 13:07:09 GMT 2021","Mon Oct 04 13:07:27 GMT 2021","18083","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Mon Oct 04 13:03:50 GMT 2021","Mon Oct 04 13:04:00 GMT 2021","10405","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Mon Oct 04 13:02:15 GMT 2021","Mon Oct 04 13:02:39 GMT 2021","23255","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Mon Oct 04 13:06:26 GMT 2021","Mon Oct 04 13:07:09 GMT 2021","43060","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Mon Oct 04 13:05:38 GMT 2021","Mon Oct 04 13:05:54 GMT 2021","15999","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Oct 04 13:04:10 GMT 2021","Mon Oct 04 13:04:21 GMT 2021","11247","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Mon Oct 04 13:07:27 GMT 2021","Mon Oct 04 13:07:37 GMT 2021","9501","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Mon Oct 04 13:04:49 GMT 2021","Mon Oct 04 13:05:01 GMT 2021","11262","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Oct 04 13:01:48 GMT 2021","Mon Oct 04 13:01:57 GMT 2021","9195","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Mon Oct 04 13:04:37 GMT 2021","Mon Oct 04 13:04:49 GMT 2021","12641","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Mon Oct 04 13:06:04 GMT 2021","Mon Oct 04 13:06:13 GMT 2021","8376","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
