"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Mon Oct 11 13:20:22 GMT 2021","Mon Oct 11 13:20:33 GMT 2021","11559","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Oct 11 13:19:08 GMT 2021","Mon Oct 11 13:19:18 GMT 2021","9421","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Mon Oct 11 13:18:12 GMT 2021","Mon Oct 11 13:18:35 GMT 2021","23139","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"failed","Mon Oct 11 13:20:33 GMT 2021","Mon Oct 11 13:21:11 GMT 2021","37235","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Oct 11 13:19:18 GMT 2021","Mon Oct 11 13:19:21 GMT 2021","3303","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Mon Oct 11 13:17:46 GMT 2021","Mon Oct 11 13:17:55 GMT 2021","8097","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Mon Oct 11 13:18:35 GMT 2021","Mon Oct 11 13:18:50 GMT 2021","15160","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:46 GMT 2021","16233","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Mon Oct 11 13:18:50 GMT 2021","Mon Oct 11 13:18:58 GMT 2021","7708","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Mon Oct 11 13:19:57 GMT 2021","Mon Oct 11 13:20:09 GMT 2021","12240","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Mon Oct 11 13:20:09 GMT 2021","Mon Oct 11 13:20:22 GMT 2021","12880","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Mon Oct 11 13:17:55 GMT 2021","Mon Oct 11 13:18:12 GMT 2021","17357","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"skipped","Mon Oct 11 13:17:30 GMT 2021","Mon Oct 11 13:17:30 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Mon Oct 11 13:18:58 GMT 2021","Mon Oct 11 13:19:08 GMT 2021","10329","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
