"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 04 00:42:58 GMT 2021","Mon Oct 04 00:42:58 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Mon Oct 04 00:44:44 GMT 2021","Mon Oct 04 00:44:57 GMT 2021","12633","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Mon Oct 04 00:45:01 GMT 2021","Mon Oct 04 00:45:20 GMT 2021","19460","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Oct 04 00:46:43 GMT 2021","Mon Oct 04 00:46:59 GMT 2021","16091","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Mon Oct 04 00:47:33 GMT 2021","Mon Oct 04 00:47:41 GMT 2021","7891","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Mon Oct 04 00:45:41 GMT 2021","Mon Oct 04 00:45:53 GMT 2021","11476","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Mon Oct 04 00:49:00 GMT 2021","Mon Oct 04 00:49:11 GMT 2021","10596","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Mon Oct 04 00:46:33 GMT 2021","Mon Oct 04 00:46:43 GMT 2021","10546","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Mon Oct 04 00:42:59 GMT 2021","Mon Oct 04 00:43:16 GMT 2021","17306","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Mon Oct 04 00:46:59 GMT 2021","Mon Oct 04 00:47:09 GMT 2021","9722","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"failed","Mon Oct 04 00:51:26 GMT 2021","Mon Oct 04 00:52:02 GMT 2021","35625","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Mon Oct 04 00:51:15 GMT 2021","Mon Oct 04 00:51:26 GMT 2021","11169","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Mon Oct 04 00:44:32 GMT 2021","Mon Oct 04 00:44:44 GMT 2021","11778","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Mon Oct 04 00:47:23 GMT 2021","Mon Oct 04 00:47:33 GMT 2021","9905","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Mon Oct 04 00:44:57 GMT 2021","Mon Oct 04 00:45:01 GMT 2021","4100","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Mon Oct 04 00:45:20 GMT 2021","Mon Oct 04 00:45:31 GMT 2021","11011","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Mon Oct 04 00:43:44 GMT 2021","Mon Oct 04 00:44:08 GMT 2021","23941","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Mon Oct 04 00:44:23 GMT 2021","Mon Oct 04 00:44:32 GMT 2021","8974","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Mon Oct 04 00:50:50 GMT 2021","Mon Oct 04 00:51:15 GMT 2021","25508","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Mon Oct 04 00:47:09 GMT 2021","Mon Oct 04 00:47:23 GMT 2021","13794","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Oct 04 00:46:22 GMT 2021","Mon Oct 04 00:46:33 GMT 2021","11276","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Oct 04 00:45:53 GMT 2021","Mon Oct 04 00:46:08 GMT 2021","15519","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"skipped","Mon Oct 04 00:42:58 GMT 2021","Mon Oct 04 00:42:58 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Mon Oct 04 00:49:36 GMT 2021","Mon Oct 04 00:49:57 GMT 2021","20678","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Mon Oct 04 00:43:16 GMT 2021","Mon Oct 04 00:43:25 GMT 2021","8490","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Mon Oct 04 00:44:08 GMT 2021","Mon Oct 04 00:44:23 GMT 2021","15611","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Mon Oct 04 00:50:20 GMT 2021","Mon Oct 04 00:50:50 GMT 2021","29305","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Mon Oct 04 00:45:31 GMT 2021","Mon Oct 04 00:45:41 GMT 2021","10119","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Mon Oct 04 00:47:41 GMT 2021","Mon Oct 04 00:47:54 GMT 2021","12759","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Mon Oct 04 00:48:34 GMT 2021","Mon Oct 04 00:49:00 GMT 2021","26216","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"skipped","Mon Oct 04 00:42:58 GMT 2021","Mon Oct 04 00:42:58 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Mon Oct 04 00:46:08 GMT 2021","Mon Oct 04 00:46:22 GMT 2021","13191","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Mon Oct 04 00:49:57 GMT 2021","Mon Oct 04 00:50:20 GMT 2021","23656","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
