"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 03 22:19:00 GMT 2021","Sun Oct 03 22:19:10 GMT 2021","10152","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Sun Oct 03 22:16:25 GMT 2021","Sun Oct 03 22:16:42 GMT 2021","17277","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Sun Oct 03 22:16:00 GMT 2021","Sun Oct 03 22:16:00 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"skipped","Sun Oct 03 22:16:00 GMT 2021","Sun Oct 03 22:16:00 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Sun Oct 03 22:16:01 GMT 2021","Sun Oct 03 22:16:17 GMT 2021","16388","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"skipped","Sun Oct 03 22:16:00 GMT 2021","Sun Oct 03 22:16:00 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Sun Oct 03 22:19:10 GMT 2021","Sun Oct 03 22:19:19 GMT 2021","8601","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Sun Oct 03 22:17:05 GMT 2021","Sun Oct 03 22:17:21 GMT 2021","15404","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Sun Oct 03 22:17:21 GMT 2021","Sun Oct 03 22:17:28 GMT 2021","7600","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Sun Oct 03 22:21:45 GMT 2021","Sun Oct 03 22:22:01 GMT 2021","15849","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Sun Oct 03 22:19:40 GMT 2021","Sun Oct 03 22:19:53 GMT 2021","13509","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Sun Oct 03 22:19:19 GMT 2021","Sun Oct 03 22:19:31 GMT 2021","11920","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"broken","Sun Oct 03 22:22:01 GMT 2021","Sun Oct 03 22:24:03 GMT 2021","122006","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Sun Oct 03 22:21:15 GMT 2021","Sun Oct 03 22:21:24 GMT 2021","9160","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"skipped","Sun Oct 03 22:16:00 GMT 2021","Sun Oct 03 22:16:00 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Sun Oct 03 22:17:52 GMT 2021","Sun Oct 03 22:18:08 GMT 2021","16433","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Sun Oct 03 22:18:25 GMT 2021","Sun Oct 03 22:18:35 GMT 2021","9678","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Sun Oct 03 22:18:16 GMT 2021","Sun Oct 03 22:18:25 GMT 2021","8623","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
