"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 13 13:30:32 GMT 2021","Wed Oct 13 13:30:59 GMT 2021","26506","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Oct 13 13:32:50 GMT 2021","Wed Oct 13 13:33:02 GMT 2021","12135","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Wed Oct 13 13:29:15 GMT 2021","Wed Oct 13 13:29:25 GMT 2021","10069","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"failed","Wed Oct 13 13:43:22 GMT 2021","Wed Oct 13 13:43:52 GMT 2021","30194","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Wed Oct 13 13:25:34 GMT 2021","Wed Oct 13 13:25:58 GMT 2021","24321","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Wed Oct 13 13:28:07 GMT 2021","Wed Oct 13 13:28:11 GMT 2021","4493","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Wed Oct 13 13:33:02 GMT 2021","Wed Oct 13 13:34:42 GMT 2021","99565","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Oct 13 13:26:43 GMT 2021","Wed Oct 13 13:27:01 GMT 2021","18024","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Oct 13 13:27:56 GMT 2021","Wed Oct 13 13:28:07 GMT 2021","10960","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"skipped","Wed Oct 13 13:41:43 GMT 2021","Wed Oct 13 13:41:43 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
