"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"failed","Mon Oct 11 15:05:24 GMT 2021","Mon Oct 11 15:05:24 GMT 2021","132","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Mon Oct 11 15:05:23 GMT 2021","Mon Oct 11 15:05:23 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"skipped","Mon Oct 11 15:05:22 GMT 2021","Mon Oct 11 15:05:22 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
